s,x,y,yaw,curvature,v_ref,width_left,width_right
29.490660,2.904389,4.212801,1.944565,-0.555228,2.847014,0.618922,0.861597
29.590626,2.870229,4.306750,1.897223,-0.392731,2.970233,0.575546,0.882893
29.690597,2.839834,4.401988,1.863021,-0.341715,3.107051,0.529245,0.905035
29.790567,2.812743,4.498217,1.826703,-0.384877,3.233095,0.487782,0.923843
29.890536,2.789374,4.595416,1.786067,-0.427941,3.340531,0.456408,0.938795
29.990503,2.770159,4.693519,1.742519,-0.419186,3.438044,0.433028,0.950318
30.090472,2.755055,4.792341,1.703296,-0.365620,3.528645,0.415195,0.959858
30.190443,2.743574,4.891650,1.669372,-0.313252,3.624014,0.402026,0.967624
30.290415,2.735217,4.991272,1.640130,-0.280655,3.723036,0.392661,0.971782
30.390387,2.729665,5.091090,1.612859,-0.264874,3.821630,0.392795,0.971470
30.490360,2.726758,5.191020,1.587170,-0.249053,3.917166,0.400372,0.969163
30.590333,2.726337,5.290992,1.563149,-0.229810,4.010103,0.410667,0.964890
30.690306,2.728213,5.390948,1.541294,-0.207414,4.101035,0.420831,0.957499
30.790280,2.732161,5.490844,1.521672,-0.185155,4.190755,0.433011,0.945854
30.890254,2.737959,5.590650,1.504167,-0.166916,4.279364,0.445171,0.932307
30.990228,2.745423,5.690345,1.488209,-0.152322,4.366399,0.453303,0.917022
31.090203,2.754404,5.789915,1.473710,-0.137744,4.451536,0.463031,0.906364
31.190178,2.764755,5.889353,1.460747,-0.120023,4.534934,0.474123,0.897173
31.290152,2.776296,5.988659,1.449786,-0.099244,4.617036,0.486353,0.886688
31.390127,2.788823,6.087846,1.440902,-0.078477,4.698104,0.499531,0.875049
31.490103,2.802128,6.186932,1.434056,-0.059221,4.777992,0.513420,0.862423
31.590078,2.816019,6.285938,1.429025,-0.041427,4.856444,0.527815,0.848998
31.690053,2.830321,6.384885,1.425773,-0.023630,4.933250,0.542516,0.834944
31.790029,2.844857,6.483798,1.424310,-0.005442,5.008277,0.557325,0.820430
31.890004,2.859446,6.582703,1.424695,0.013140,5.081299,0.572040,0.805638
31.989979,2.873905,6.681627,1.426937,0.031722,5.151832,0.586463,0.790764
32.089955,2.888050,6.780597,1.431035,0.050195,5.219620,0.600404,0.776017
32.189930,2.901698,6.879636,1.436971,0.068564,5.284377,0.613685,0.761611
32.289905,2.914668,6.978766,1.444744,0.086934,5.345762,0.626135,0.747765
32.389880,2.926775,7.078006,1.454354,0.105317,5.334995,0.637592,0.734700
32.489855,2.937836,7.177367,1.465804,0.123744,5.220402,0.647904,0.722643
32.589829,2.947668,7.276857,1.479097,0.142187,5.107539,0.656928,0.711823
32.689804,2.956084,7.376476,1.494234,0.160640,4.996581,0.664531,0.702474
32.789778,2.962899,7.476218,1.511221,0.179182,4.887664,0.670589,0.694833
32.889752,2.967927,7.576065,1.530064,0.197779,4.780846,0.674987,0.689145
32.989725,2.970979,7.675992,1.550765,0.216306,4.676064,0.677615,0.685655
33.089699,2.971870,7.775961,1.573318,0.234897,4.573237,0.678372,0.684558
33.189672,2.970413,7.875924,1.597737,0.253607,4.472242,0.676611,0.686190
33.289644,2.966422,7.975817,1.624036,0.272711,4.373037,0.672785,0.703754
33.389616,2.959709,8.075563,1.652287,0.292504,4.275699,0.666796,0.740702
33.489588,2.950082,8.175070,1.682531,0.312559,4.180021,0.655305,0.782432
