s,x,y,yaw,curvature,v_ref,width_left,width_right
22.993134,5.062919,7.542539,-1.459248,0.156342,4.952224,0.697943,0.975516
23.093108,5.074824,7.443276,-1.444561,0.137464,5.000000,0.687171,0.991304
23.193083,5.088092,7.344186,-1.431761,0.118600,5.000000,0.674951,1.016448
23.293057,5.102534,7.245260,-1.420886,0.098948,5.000000,0.661416,1.042607
23.393033,5.117954,7.146481,-1.411963,0.079561,5.000000,0.645152,1.069210
23.493007,5.134159,7.047829,-1.404990,0.059937,5.000000,0.624357,1.096114
23.592982,5.150955,6.949275,-1.399974,0.040397,5.000000,0.602660,1.123194
23.692957,5.168149,6.850789,-1.396913,0.020841,5.000000,0.578917,1.141851
23.792932,5.185548,6.752340,-1.395821,0.001003,5.000000,0.549404,1.159782
23.892908,5.202957,6.653892,-1.396710,-0.018784,5.000000,0.519556,1.177318
23.992882,5.220181,6.555412,-1.399577,-0.038571,4.947456,0.493523,1.194211
24.092857,5.237025,6.456867,-1.404427,-0.058457,4.871925,0.476049,1.210303
24.192832,5.253293,6.358224,-1.411280,-0.078624,4.795244,0.459052,1.225415
24.292807,5.268785,6.259457,-1.420127,-0.098356,4.717606,0.442753,1.239389
24.392781,5.283305,6.160543,-1.430968,-0.118529,4.639178,0.427386,1.252083
24.492756,5.296652,6.061463,-1.443815,-0.138469,4.560106,0.413192,1.263378
24.592729,5.308626,5.962209,-1.458659,-0.158486,4.480504,0.400403,1.273170
24.692704,5.319026,5.862777,-1.475514,-0.178694,4.400455,0.389252,1.281379
24.792677,5.327648,5.763176,-1.494378,-0.198681,4.320028,0.379970,1.287940
24.892650,5.334290,5.663424,-1.515265,-0.219158,4.239249,0.372792,1.292806
24.992623,5.338745,5.563550,-1.538174,-0.239154,4.158043,0.367955,1.295948
25.092596,5.340811,5.463599,-1.563083,-0.259153,4.076287,0.361910,1.292954
25.192567,5.340287,5.363629,-1.589990,-0.279109,3.993852,0.355968,1.285512
25.292539,5.336974,5.263712,-1.618944,-0.300121,3.910703,0.352803,1.276555
25.392510,5.330665,5.163940,-1.650053,-0.322208,3.827266,0.350365,1.266091
25.492480,5.321146,5.064424,-1.683384,-0.344587,3.743363,0.351508,1.254122
25.592451,5.308205,4.965295,-1.718841,-0.364730,3.657950,0.371567,1.241113
25.692419,5.291659,4.866705,-1.756131,-0.381260,3.569438,0.406287,1.227321
25.792388,5.271368,4.768817,-1.795086,-0.398019,3.477126,0.444381,1.211748
25.892357,5.247199,4.671814,-1.836278,-0.426044,3.382817,0.474698,1.194421
25.992324,5.218922,4.575930,-1.881091,-0.470423,3.290591,0.511467,1.176169
26.092289,5.186169,4.481483,-1.930433,-0.516677,3.200935,0.555737,1.157366
26.192251,5.148584,4.388855,-1.982317,-0.521248,3.101457,0.608939,1.137727
26.292217,5.106224,4.298308,-2.031739,-0.467434,2.988933,0.670546,1.110073
26.392184,5.059680,4.209838,-2.075684,-0.411686,2.851373,0.732036,1.073879
26.492152,5.009534,4.123356,-2.118577,-0.446398,2.851373,0.796735,1.029832
26.592117,4.955582,4.039201,-2.171106,-0.604468,2.745902,0.876234,0.990483
26.692073,4.896651,3.958465,-2.239996,-0.773698,2.640738,0.941087,0.959844
26.792017,4.831665,3.882533,-2.321273,-0.852173,2.536677,1.006259,0.941342
26.891964,4.760451,3.812404,-2.404275,-0.808281,2.625007,1.091759,0.918510
26.991914,4.683807,3.748251,-2.482791,-0.762421,2.709670,1.106815,0.883375
27.091866,4.602498,3.690119,-2.559126,-0.764666,2.669414,1.094204,0.833253
27.191816,4.516989,3.638368,-2.639020,-0.833629,2.563803,1.095645,0.773552
27.291759,4.427475,3.593918,-2.726367,-0.913741,2.455704,1.100248,0.341244
27.391697,4.334284,3.557821,-2.819445,-0.948235,2.399548,1.052852,0.349567
27.491636,4.238093,3.530707,-2.912295,-0.909212,2.464065,1.025954,0.359989
27.591578,4.139835,3.512436,-3.001257,-0.870472,2.523599,1.007212,0.374556
27.691524,4.040357,3.502774,-3.088592,-0.876691,2.502292,0.984285,0.383104
27.791466,3.940420,3.501857,3.102945,-0.956743,2.389061,0.981738,0.384952
27.891399,3.840860,3.510488,3.002326,-1.056138,2.270567,1.009593,0.379755
27.991323,3.742773,3.529562,2.895711,-1.076581,2.229025,1.049365,0.368435
28.091256,3.647295,3.559065,2.794721,-0.943695,2.381530,1.089173,0.349212
28.191200,3.555010,3.597436,2.707341,-0.804351,2.530879,1.146535,0.507663
28.291153,3.466098,3.643100,2.630518,-0.732537,2.684259,1.135064,0.579015
28.391105,3.380766,3.695147,2.555476,-0.768684,2.695819,1.100275,0.635642
28.491054,3.299684,3.753590,2.476107,-0.819086,2.604999,1.079528,0.678064
28.591000,3.223657,3.818467,2.393863,-0.826165,2.578483,1.053362,0.709365
28.690949,3.153239,3.889398,2.314952,-0.752436,2.709999,0.955066,0.751132
28.790903,3.088348,3.965424,2.243558,-0.675794,2.838672,0.880152,0.789608
28.890862,3.028735,4.045661,2.178784,-0.620011,2.967474,0.822397,0.825434
28.990822,2.974206,4.129438,2.118064,-0.594710,3.087453,0.745061,0.857342
29.090783,2.924751,4.216308,2.059712,-0.572613,3.148900,0.676877,0.885325
29.190744,2.880347,4.305866,2.003760,-0.546705,3.222717,0.617719,0.909904
29.290708,2.840901,4.397718,1.950848,-0.511789,3.329717,0.548296,0.931889
29.390673,2.806204,4.491468,1.901405,-0.477315,3.434983,0.489679,0.951659
29.490639,2.776018,4.586768,1.855249,-0.446039,3.539808,0.450565,0.969305
29.590607,2.750110,4.683320,1.812033,-0.418499,3.644158,0.418689,0.984801
29.690575,2.728263,4.780872,1.771528,-0.391814,3.747286,0.392612,0.998060
29.790544,2.710253,4.879205,1.733662,-0.365683,3.850306,0.371645,1.006927
29.890514,2.695849,4.978132,1.698388,-0.339971,3.953884,0.356208,1.013737
29.990485,2.684815,5.077492,1.665668,-0.314599,4.058762,0.347299,1.018515
30.090456,2.676911,5.177150,1.635427,-0.290377,4.165427,0.341964,1.021286
