s,x,y,yaw,curvature,v_ref,width_left,width_right
20.317653000,1.036658000,2.279631000,-3.066191672,-0.019921802,4.000000000,0.762577000,0.436057000
20.417740000,0.936848000,2.272191000,-3.068175252,-0.019715435,4.000000000,0.758245000,0.436779000
20.517827000,0.837024000,2.264948000,-3.070118972,-0.019125030,4.000000000,0.754115000,0.434785000
20.617914000,0.737185000,2.257896000,-3.072017121,-0.018805130,4.000000000,0.751960000,0.426514000
20.718001000,0.637334000,2.251032000,-3.073889662,-0.018612994,4.000000000,0.750041000,0.418051000
20.818088000,0.537470000,2.244354000,-3.075722332,-0.018008568,4.000000000,0.748311000,0.411425000
20.918175000,0.437594000,2.237856000,-3.077509478,-0.017703302,4.000000000,0.736295000,0.408762000
21.018262000,0.337707000,2.231535000,-3.079261409,-0.017304834,4.000000000,0.724284000,0.405922000
21.118349000,0.237809000,2.225387000,-3.080978130,-0.016999817,4.000000000,0.712311000,0.404101000
21.218436000,0.137901000,2.219409000,-3.082654657,-0.016501589,4.000000000,0.694150000,0.404413000
21.318523000,0.037983000,2.213596000,-3.084295982,-0.016296495,4.000000000,0.676172000,0.404561000
21.418610000,-0.061944000,2.207946000,-3.085897123,-0.015698515,4.000000000,0.659577000,0.404721000
21.518697000,-0.161880000,2.202453000,-3.087458355,-0.015498965,4.000000000,0.655795000,0.405076000
21.618784000,-0.261825000,2.197115000,-3.088989112,-0.015089659,4.000000000,0.652171000,0.405277000
21.718871000,-0.361777000,2.191928000,-3.090479702,-0.014696169,4.000000000,0.651028000,0.405498000
21.818958000,-0.461737000,2.186888000,-3.091925391,-0.014192551,4.000000000,0.662233000,0.405976000
21.919045000,-0.561704000,2.181990000,-3.093340890,-0.014092816,4.000000000,0.673583000,0.406310000
22.019132000,-0.661678000,2.177233000,-3.094716230,-0.013390095,4.000000000,0.684883000,0.403927000
22.119219000,-0.761658000,2.172610000,-3.096051417,-0.013290445,4.000000000,0.695748000,0.393355000
22.219306000,-0.861644000,2.168120000,-3.097351670,-0.012692028,4.000000000,0.706747000,0.382648000
22.319393000,-0.961636000,2.163757000,-3.098606784,-0.012388473,4.000000000,0.713354000,0.371861000
22.419480000,-1.061633000,2.159518000,-3.099831947,-0.012093380,4.000000000,0.712067000,0.361176000
22.519567000,-1.161636000,2.155400000,-3.101021957,-0.011686165,4.000000000,0.710901000,0.350366000
22.619654000,-1.261643000,2.151399000,-3.102171636,-0.011287388,4.000000000,0.708897000,0.342419000
22.719741000,-1.361654000,2.147511000,-3.103281583,-0.010892201,4.000000000,0.705846000,0.351801000
22.819828000,-1.461670000,2.143732000,-3.104346408,-0.010385894,4.000000000,0.702906000,0.361075000
22.919914000,-1.561689000,2.140057000,-3.105376105,-0.010190129,4.000000000,0.704542000,0.369436000
23.020001000,-1.661712000,2.136484000,-3.106376027,-0.009790950,4.000000000,0.710490000,0.371206000
23.120088000,-1.761739000,2.133009000,-3.107345813,-0.009587914,4.000000000,0.716537000,0.372877000
23.220175000,-1.861769000,2.129630000,-3.108285471,-0.009188888,4.000000000,0.725340000,0.374031000
23.320262000,-1.961802000,2.126343000,-3.109165054,-0.008387530,4.000000000,0.736287000,0.371386000
23.420349000,-2.061837000,2.123140000,-3.109949772,-0.007293198,4.000000000,0.747312000,0.368656000
23.520436000,-2.161875000,2.120010000,-3.110669732,-0.007093483,4.000000000,0.753616000,0.366591000
23.620523000,-2.261916000,2.116951000,-3.111389379,-0.007286983,4.000000000,0.756744000,0.369773000
23.720610000,-2.361958000,2.113965000,-3.112138990,-0.007692118,4.000000000,0.759947000,0.372882000
23.820697000,-2.462003000,2.111056000,-3.112908721,-0.007689156,4.000000000,0.757712000,0.374428000
23.920784000,-2.562050000,2.108224000,-3.113643213,-0.006987953,4.000000000,0.751791000,0.368000000
24.020871000,-2.662098000,2.105462000,-3.114287960,-0.005895750,4.000000000,0.745944000,0.361500000
24.120958000,-2.762149000,2.102759000,-3.114827834,-0.004892370,4.000000000,0.749231000,0.355188000
24.221045000,-2.862201000,2.100105000,-3.115237465,-0.003293137,4.000000000,0.759649000,0.349661000
24.321132000,-2.962253000,2.097484000,-3.115482300,-0.001599294,4.000000000,0.770088000,0.344098000
24.421219000,-3.062306000,2.094879000,-3.115457461,0.002095627,4.000000000,0.778134000,0.341502000
24.521306000,-3.162359000,2.092253000,-3.114837821,0.010286365,4.000000000,0.783935000,0.345379000
24.621393000,-3.262409000,2.089524000,-3.113393388,0.018577245,4.000000000,0.789596000,0.349370000
24.721480000,-3.362453000,2.086609000,-3.111094316,0.027364217,4.000000000,0.790836000,0.354117000
24.821567000,-3.462489000,2.083420000,-3.107935469,0.035757971,4.000000000,0.786828000,0.359990000
24.921654000,-3.562513000,2.079873000,-3.103941482,0.044052133,4.000000000,0.782500000,0.366247000
25.021741000,-3.662521000,2.075885000,-3.099066606,0.053361030,4.000000000,0.777525000,0.365634000
25.121828000,-3.762505000,2.071363000,-3.093200451,0.063859560,4.000000000,0.771637000,0.357506000
25.221915000,-3.862459000,2.066202000,-3.086277042,0.074488921,4.000000000,0.765190000,0.350009000
25.322002000,-3.962371000,2.060296000,-3.078274494,0.085422746,4.000000000,0.761165000,0.345178000
25.422089000,-4.062229000,2.053536000,-3.069166140,0.096586274,4.000000000,0.766437000,0.342840000
25.522176000,-4.162017000,2.045811000,-3.058938899,0.107780617,4.000000000,0.770763000,0.341495000
25.622262000,-4.261716000,2.037010000,-3.047453248,0.121732736,4.000000000,0.773881000,0.350826000
25.722349000,-4.361300000,2.026995000,-3.034251136,0.142080084,4.000000000,0.771803000,0.367873000
25.822436000,-4.460731000,2.015565000,-3.018971476,0.163247340,4.000000000,0.768505000,0.386636000
