s,x,y,yaw,curvature,v_ref,width_left,width_right
5.254566000,-1.826580000,-0.432363000,0.277440519,-0.061833057,2.366707200,1.167751500,0.729192000
5.404696500,-1.682002500,-0.391914000,0.268063828,-0.063080527,2.376868800,1.139005500,0.735543000
5.554827000,-1.537048500,-0.352836000,0.258908103,-0.058889469,2.383137600,1.103542500,0.739461000
5.704957500,-1.391752500,-0.315040500,0.250518276,-0.052878094,2.371960800,1.069840500,0.732475500
5.855088000,-1.246162500,-0.278400000,0.242956440,-0.047858407,2.358880800,1.031829000,0.724300500
6.005218500,-1.100313000,-0.242806500,0.235762803,-0.047973761,2.344248000,0.990223500,0.715155000
6.155347500,-0.954211500,-0.208264500,0.228395475,-0.050171616,2.328316800,0.949825500,0.705198000
6.305478000,-0.807852000,-0.174823500,0.220739936,-0.051814170,2.310650400,0.916804500,0.694156500
6.455608500,-0.661239000,-0.142522500,0.213025977,-0.050948586,2.304696000,0.891285000,0.690435000
6.605739000,-0.514381500,-0.111343500,0.205512766,-0.049141002,2.319124800,0.867064500,0.699453000
6.755869500,-0.367299000,-0.081249000,0.198272427,-0.047312881,2.331852000,0.841327500,0.707407500
6.906000000,-0.220006500,-0.052200000,0.191244740,-0.046308113,2.386200000,0.813297000,0.741375000
7.056130500,-0.072514500,-0.024175500,0.184349047,-0.045554719,2.448307873,0.786435000,0.805699500
7.206261000,0.075165000,0.002839500,0.177574229,-0.044697356,2.416596000,0.760372500,0.868693500
7.356391500,0.223023000,0.028863000,0.170934680,-0.043753299,2.375911200,0.734944500,0.934953000
7.506522000,0.371047500,0.053914500,0.164448941,-0.042647703,2.336966400,0.710604000,1.001803500
7.656652500,0.519231000,0.078018000,0.158121716,-0.041642219,2.309064000,0.693165000,1.067415000
7.806783000,0.667561500,0.101194500,0.151948569,-0.040594799,2.296324800,0.685203000,1.128633000
7.956913500,0.816030000,0.123466500,0.145921984,-0.039689857,2.285107200,0.678192000,1.188442500
8.107044000,0.964629000,0.144853500,0.140046740,-0.038578783,2.273131200,0.670707000,1.247455500
8.257174500,1.113349500,0.165379500,0.134317695,-0.037742085,2.258745600,0.661716000,1.313988000
8.407305000,1.262184000,0.185062500,0.128729025,-0.036708663,2.245771200,0.653607000,1.379457000
8.557435500,1.411125000,0.203925000,0.123300989,-0.035602430,2.238429600,0.649018500,1.443183000
8.707566000,1.560163500,0.221991000,0.118022240,-0.034719638,2.239452000,0.649657500,1.498516500
8.857696500,1.709295000,0.239280000,0.112882150,-0.033755562,2.241753600,0.651096000,1.552974000
9.007827000,1.858512000,0.255813000,0.107896058,-0.032667893,2.248564800,0.655353000,1.606560000
9.157957500,2.007808500,0.271614000,0.103058305,-0.031779502,2.261217600,0.663261000,1.654539000
9.308088000,2.157178500,0.286702500,0.098368273,-0.030699739,2.275036800,0.671898000,1.701769500
9.458218500,2.306617500,0.301102500,0.093826350,-0.029806761,2.289897600,0.681186000,1.748283000
9.608349000,2.456118000,0.314833500,0.089426950,-0.028800771,2.305771200,0.691107000,1.778286000
9.758479500,2.605677000,0.327918000,0.085184038,-0.027722214,2.322700800,0.701688000,1.802680500
9.908610000,2.755290000,0.340380000,0.081093448,-0.026771625,2.308725600,0.692953500,1.826491500
10.058740500,2.904951000,0.352240500,0.077144697,-0.025832505,2.284471200,0.677794500,1.844358000
10.208869500,3.054657000,0.363520500,0.073332337,-0.024954927,2.225090595,0.647352000,1.834114500
10.359000000,3.204403500,0.374239500,0.069626063,-0.024419123,2.121470400,0.575919000,1.823311500
10.509130500,3.354189000,0.384409500,0.065875306,-0.025547442,2.021340000,0.513337500,1.811977500
10.659261000,3.504013500,0.394005000,0.061865684,-0.027867781,2.021056800,0.513160500,1.793743500
10.809391500,3.653875500,0.402973500,0.057416943,-0.031397077,2.026156800,0.516348000,1.736301000
10.959522000,3.803778000,0.411235500,0.051693482,-0.044849438,2.052055200,0.532534500,1.678713000
11.109652500,3.953733000,0.418488000,0.043576539,-0.063282577,2.083461600,0.552163500,1.621749000
11.259783000,4.103749500,0.424315500,0.032703195,-0.081569193,2.132812800,0.583008000,1.564944000
11.409913500,4.253826000,0.428305500,0.019235219,-0.097848680,2.185999200,0.616249500,1.484715000
11.560044000,4.403943000,0.430090500,0.003392222,-0.113206835,2.253631182,0.666003000,1.400856000
11.710174500,4.554070500,0.429324000,-0.014833528,-0.129593049,2.319291811,0.725559000,1.315080000
11.860305000,4.704153000,0.425637000,-0.036134746,-0.154176537,2.383144037,0.790024500,1.227157500
12.010435500,4.854108000,0.418477500,-0.061478218,-0.183443184,2.445329528,0.889606500,1.135980000
12.160566000,5.003808000,0.407191500,-0.091137128,-0.211665413,2.505972367,1.008118500,1.041297000
12.310696500,5.153073000,0.391155000,-0.124443000,-0.232027340,2.565181963,1.140555000,0.941067000
12.460827000,5.301687000,0.369930000,-0.160506523,-0.248401014,2.503148165,1.235382000,0.856398000
12.610957500,5.449405500,0.343179000,-0.199040951,-0.264943144,2.411505596,1.319937000,0.780885000
12.761088000,5.595943500,0.310575000,-0.239885929,-0.279182915,2.316240000,1.417186500,0.697650000
12.911218500,5.740984500,0.271860000,-0.282834231,-0.292963743,2.223074400,1.529031000,0.639421500
13.061349000,5.884180500,0.226806000,-0.327691003,-0.304604369,2.126109600,1.512693000,0.578818500
13.211479500,6.025168500,0.175252500,-0.372227969,-0.288704596,2.019398400,1.487221500,0.512124000
13.361610000,6.163792500,0.117637500,-0.413267945,-0.258017337,2.092422256,1.471842000,0.580218000
